model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,image_id,class_index,class_hash,class_label,object_category,background_category,background_subcategory
base,inpainted,351,958,958,1,0.5507892966270447,"[958, 853, 972, 912, 915]","[0.5507892966270447, 0.33348554372787476, 0.013666047714650631, 0.007407845929265022, 0.004351871088147163]",ILSVRC2012_val_00024223,958,n07802026,hay,nature,nature,field
base,inpainted,352,425,336,0,0.1227312162518501,"[336, 9, 347, 228, 170]","[0.12273121625185013, 0.12105323374271393, 0.0853881761431694, 0.036016177386045456, 0.03518093004822731]",ILSVRC2012_val_00024346,425,n02793495,barn,buildings_and_structures,nature,field
base,inpainted,353,681,646,0,0.4071054458618164,"[646, 741, 839, 533, 912]","[0.4071054458618164, 0.12051677703857422, 0.11505582928657532, 0.08413612097501755, 0.033201951533555984]",ILSVRC2012_val_00024496,681,n03832673,notebook,technology_and_electronics,nature,field
base,inpainted,354,755,334,0,0.1952878534793853,"[334, 425, 912, 471, 984]","[0.19528785347938538, 0.0894169732928276, 0.048015933483839035, 0.047899309545755386, 0.04135795310139656]",ILSVRC2012_val_00027317,755,n04044716,radio_telescope,buildings_and_structures,nature,field
base,inpainted,355,251,425,0,0.3012647330760956,"[425, 649, 958, 825, 703]","[0.3012647330760956, 0.15695250034332275, 0.09991570562124252, 0.046752575784921646, 0.04525282606482506]",ILSVRC2012_val_00028175,251,n02110341,dalmatian,animals,nature,field
base,inpainted,356,209,425,0,0.1911458820104599,"[425, 958, 984, 226, 825]","[0.1911458820104599, 0.1848842352628708, 0.06308205425739288, 0.023091744631528854, 0.022053973749279976]",ILSVRC2012_val_00028702,209,n02099849,Chesapeake_Bay_retriever,animals,nature,field
base,inpainted,357,872,102,0,0.0911025628447532,"[102, 334, 272, 946, 293]","[0.09110256284475327, 0.08538556843996048, 0.08125711977481842, 0.04665538668632507, 0.044764574617147446]",ILSVRC2012_val_00029019,872,n04485082,tripod,household,nature,field
base,inpainted,358,177,912,0,0.3618033528327942,"[912, 703, 743, 706, 225]","[0.3618033528327942, 0.052841708064079285, 0.03649236634373665, 0.034433454275131226, 0.029836082831025124]",ILSVRC2012_val_00029122,177,n02092002,Scottish_deerhound,animals,nature,field
base,inpainted,359,172,958,0,0.0812529027462005,"[958, 275, 276, 127, 272]","[0.08125290274620056, 0.051607973873615265, 0.03848634660243988, 0.03712498024106026, 0.036660488694906235]",ILSVRC2012_val_00029407,172,n02091134,whippet,animals,nature,field
base,inpainted,360,425,595,0,0.3326708972454071,"[595, 984, 958, 730, 975]","[0.3326708972454071, 0.21529214084148407, 0.07112274318933487, 0.06987306475639343, 0.025555692613124847]",ILSVRC2012_val_00029901,425,n02793495,barn,buildings_and_structures,nature,field
base,inpainted,361,191,839,0,0.0796795263886451,"[839, 825, 979, 888, 972]","[0.07967952638864517, 0.06882587820291519, 0.06506653130054474, 0.0478174053132534, 0.04167511314153671]",ILSVRC2012_val_00030199,191,n02096051,Airedale,animals,nature,field
base,inpainted,362,23,135,0,0.1351397335529327,"[135, 671, 84, 825, 730]","[0.13513973355293274, 0.0388169027864933, 0.023937487974762917, 0.019339043647050858, 0.018455522134900093]",ILSVRC2012_val_00030515,23,n01616318,vulture,animals,nature,field
base,inpainted,363,353,336,0,0.02458106726408,"[336, 4, 104, 276, 58]","[0.024581067264080048, 0.021417813375592232, 0.02134791947901249, 0.0199117474257946, 0.0168748926371336]",ILSVRC2012_val_00033252,353,n02423022,gazelle,animals,nature,field
base,inpainted,364,209,976,0,0.1811277419328689,"[976, 912, 970, 425, 958]","[0.18112774193286896, 0.09530916810035706, 0.0765216052532196, 0.07213351130485535, 0.06493443250656128]",ILSVRC2012_val_00034849,209,n02099849,Chesapeake_Bay_retriever,animals,nature,field
base,inpainted,365,352,225,0,0.0468723811209201,"[225, 249, 235, 234, 239]","[0.04687238112092018, 0.030946971848607063, 0.029602637514472008, 0.028360983356833458, 0.023908128961920738]",ILSVRC2012_val_00035003,352,n02422699,impala,animals,nature,field
base,inpainted,366,690,984,0,0.3609382808208465,"[984, 958, 825, 912, 425]","[0.36093828082084656, 0.2254357933998108, 0.12071197479963303, 0.024502642452716827, 0.02043762616813183]",ILSVRC2012_val_00035344,690,n03868242,oxcart,vehicles,nature,field
base,inpainted,367,348,958,0,0.3036003708839416,"[958, 912, 825, 888, 730]","[0.30360037088394165, 0.14328120648860931, 0.10943496227264404, 0.07772587984800339, 0.02639615349471569]",ILSVRC2012_val_00035372,348,n02412080,ram,animals,nature,field
base,inpainted,368,336,13,0,0.3484876453876495,"[13, 336, 331, 274, 141]","[0.34848764538764954, 0.08547953516244888, 0.049217820167541504, 0.044543586671352386, 0.044263169169425964]",ILSVRC2012_val_00036095,336,n02361337,marmot,animals,nature,field
base,inpainted,369,574,574,1,0.3260988295078277,"[574, 335, 371, 293, 331]","[0.32609882950782776, 0.3123054802417755, 0.02820313721895218, 0.025451725348830223, 0.014963638968765736]",ILSVRC2012_val_00036187,574,n03445777,golf_ball,sports_and_recreation,nature,field
base,inpainted,370,172,425,0,0.1202236488461494,"[425, 99, 912, 716, 958]","[0.12022364884614944, 0.10710211843252182, 0.10574637353420258, 0.05459005385637283, 0.04227188974618912]",ILSVRC2012_val_00036700,172,n02091134,whippet,animals,nature,field
base,inpainted,371,428,976,0,0.3610475361347198,"[976, 972, 979, 649, 980]","[0.36104753613471985, 0.2299983948469162, 0.05292072147130966, 0.04297351464629173, 0.037842780351638794]",ILSVRC2012_val_00038103,428,n02797295,barrow,vehicles,nature,field
base,inpainted,372,277,50,0,0.0754918977618217,"[50, 131, 352, 275, 293]","[0.07549189776182175, 0.04819302260875702, 0.04629509150981903, 0.031415969133377075, 0.029860200360417366]",ILSVRC2012_val_00040503,277,n02119022,red_fox,animals,nature,field
base,inpainted,373,209,50,0,0.1712760329246521,"[50, 293, 49, 330, 84]","[0.1712760329246521, 0.09062018990516663, 0.0769139975309372, 0.06845943629741669, 0.04746853932738304]",ILSVRC2012_val_00042319,209,n02099849,Chesapeake_Bay_retriever,animals,nature,field
base,inpainted,374,575,649,0,0.1579155325889587,"[649, 825, 974, 646, 703]","[0.15791553258895874, 0.10104261338710785, 0.06423497945070267, 0.05846197158098221, 0.05023086443543434]",ILSVRC2012_val_00042743,575,n03445924,golfcart,vehicles,nature,field
base,inpainted,375,958,958,1,0.4442462623119354,"[958, 425, 984, 977, 595]","[0.4442462623119354, 0.13473689556121826, 0.10481797903776169, 0.07239047437906265, 0.026689622551202774]",ILSVRC2012_val_00043120,958,n07802026,hay,nature,nature,field
base,inpainted,376,340,293,0,0.2633900046348572,"[293, 349, 272, 269, 352]","[0.2633900046348572, 0.05579995736479759, 0.053813524544239044, 0.037319861352443695, 0.036907803267240524]",ILSVRC2012_val_00043935,340,n02391049,zebra,animals,nature,field
base,inpainted,377,191,958,0,0.1278806924819946,"[958, 621, 595, 912, 425]","[0.12788069248199463, 0.06599375605583191, 0.025496916845440865, 0.024319803342223167, 0.02101869322359562]",ILSVRC2012_val_00044543,191,n02096051,Airedale,animals,nature,field
base,inpainted,378,232,900,0,0.1530133485794067,"[900, 984, 975, 863, 386]","[0.15301334857940674, 0.08756476640701294, 0.07306227833032608, 0.039252787828445435, 0.03866269811987877]",ILSVRC2012_val_00044548,232,n02106166,Border_collie,animals,nature,field
base,inpainted,379,352,276,0,0.1421840637922287,"[276, 425, 138, 958, 272]","[0.1421840637922287, 0.11266150325536728, 0.06770528852939606, 0.05306437611579895, 0.02785375528037548]",ILSVRC2012_val_00044999,352,n02422699,impala,animals,nature,field
base,inpainted,380,373,815,0,0.0927440896630287,"[815, 271, 293, 274, 330]","[0.09274408966302872, 0.08094122260808945, 0.07791118323802948, 0.0668528825044632, 0.052280813455581665]",ILSVRC2012_val_00045230,373,n02487347,macaque,animals,nature,field
base,inpainted,381,353,353,1,0.0845985785126686,"[353, 825, 972, 9, 276]","[0.08459857851266861, 0.08213639259338379, 0.0582222118973732, 0.03930872678756714, 0.02601579762995243]",ILSVRC2012_val_00046413,353,n02423022,gazelle,animals,nature,field
base,inpainted,382,888,646,0,0.2026807963848114,"[646, 425, 958, 825, 888]","[0.2026807963848114, 0.09072091430425644, 0.07999948412179947, 0.06723973900079727, 0.060318801552057266]",ILSVRC2012_val_00049363,888,n04532670,viaduct,buildings_and_structures,nature,field
base,inpainted,383,286,9,0,0.1150316298007965,"[9, 616, 62, 76, 61]","[0.11503162980079651, 0.11360953003168106, 0.038381047546863556, 0.03692387416958809, 0.03601517528295517]",ILSVRC2012_val_00000487,286,n02125311,cougar,animals,nature,rock
base,inpainted,384,299,42,0,0.0621662475168705,"[42, 288, 48, 276, 67]","[0.0621662475168705, 0.061502374708652496, 0.05382426828145981, 0.04454830288887024, 0.044200848788022995]",ILSVRC2012_val_00000779,299,n02138441,meerkat,animals,nature,rock
base,inpainted,385,350,81,0,0.1577216684818267,"[81, 336, 825, 39, 48]","[0.15772166848182678, 0.11649547517299652, 0.071901835501194, 0.06427708268165588, 0.05119027942419052]",ILSVRC2012_val_00002583,350,n02417914,ibex,animals,nature,rock
base,inpainted,386,143,143,1,0.3244150280952453,"[143, 360, 344, 141, 140]","[0.32441502809524536, 0.22204391658306122, 0.09504812955856323, 0.06522521376609802, 0.039318639785051346]",ILSVRC2012_val_00003716,143,n02037110,oystercatcher,animals,nature,rock
base,inpainted,387,336,48,0,0.2884825468063354,"[48, 336, 825, 81, 49]","[0.28848254680633545, 0.16487132012844086, 0.03407676890492439, 0.0322844423353672, 0.030446460470557213]",ILSVRC2012_val_00003781,336,n02361337,marmot,animals,nature,rock
base,inpainted,388,353,386,0,0.0861954241991043,"[386, 912, 101, 127, 853]","[0.08619542419910431, 0.06648367643356323, 0.06154442951083183, 0.037486158311367035, 0.03371475264430046]",ILSVRC2012_val_00003958,353,n02423022,gazelle,animals,nature,rock
base,inpainted,389,305,944,0,0.3639607429504394,"[944, 119, 988, 938, 937]","[0.36396074295043945, 0.13280647993087769, 0.0602082684636116, 0.054469168186187744, 0.034767862409353256]",ILSVRC2012_val_00004004,305,n02172182,dung_beetle,animals,nature,rock
base,inpainted,390,349,102,0,0.1921776682138443,"[102, 69, 49, 825, 50]","[0.1921776682138443, 0.14746792614459991, 0.11709500104188919, 0.08321686089038849, 0.05801345407962799]",ILSVRC2012_val_00004137,349,n02415577,bighorn,animals,nature,rock
base,inpainted,391,11,825,0,0.5444012880325317,"[825, 649, 336, 68, 67]","[0.5444012880325317, 0.14508932828903198, 0.11972078680992126, 0.022518910467624664, 0.015696492046117783]",ILSVRC2012_val_00004893,11,n01531178,goldfinch,animals,nature,rock
base,inpainted,392,26,931,0,0.1003059595823288,"[931, 995, 378, 997, 61]","[0.1003059595823288, 0.06708621233701706, 0.06215162202715874, 0.05093380808830261, 0.04652096703648567]",ILSVRC2012_val_00006319,26,n01630670,common_newt,animals,nature,rock
base,inpainted,393,336,42,0,0.6014259457588196,"[42, 66, 86, 45, 81]","[0.6014259457588196, 0.04674416035413742, 0.04248601943254471, 0.03906608372926712, 0.03632005304098129]",ILSVRC2012_val_00008770,336,n02361337,marmot,animals,nature,rock
base,inpainted,394,79,996,0,0.0839609578251838,"[996, 56, 947, 42, 61]","[0.08396095782518387, 0.06474621593952179, 0.03980376571416855, 0.037100519984960556, 0.03643697872757912]",ILSVRC2012_val_00010906,79,n01784675,centipede,animals,nature,rock
base,inpainted,395,63,996,0,0.1289944052696228,"[996, 112, 853, 68, 66]","[0.1289944052696228, 0.09315073490142822, 0.09304419159889221, 0.08994797617197037, 0.07188717275857925]",ILSVRC2012_val_00012109,63,n01748264,Indian_cobra,animals,nature,rock
base,inpainted,396,349,349,1,0.163905456662178,"[349, 973, 336, 525, 350]","[0.16390545666217804, 0.09745543450117111, 0.09125697612762451, 0.05113577842712402, 0.04934573173522949]",ILSVRC2012_val_00013120,349,n02415577,bighorn,animals,nature,rock
base,inpainted,397,17,48,0,0.1875208169221878,"[48, 49, 825, 336, 50]","[0.1875208169221878, 0.12340079993009567, 0.09070656448602676, 0.060976654291152954, 0.056409407407045364]",ILSVRC2012_val_00013753,17,n01580077,jay,animals,nature,rock
base,inpainted,398,354,489,0,0.1300139129161834,"[489, 272, 839, 270, 912]","[0.13001391291618347, 0.08061107248067856, 0.06541326642036438, 0.06386762857437134, 0.06330585479736328]",ILSVRC2012_val_00015229,354,n02437312,Arabian_camel,animals,nature,rock
base,inpainted,399,172,336,0,0.4141241908073425,"[336, 299, 294, 81, 48]","[0.41412419080734253, 0.14021529257297516, 0.05995713174343109, 0.056105829775333405, 0.029206199571490288]",ILSVRC2012_val_00015562,172,n02091134,whippet,animals,nature,rock
base,inpainted,400,390,37,0,0.1233831942081451,"[37, 109, 76, 533, 611]","[0.12338319420814514, 0.09475088119506836, 0.08721379190683365, 0.08172726631164551, 0.041690465062856674]",ILSVRC2012_val_00015752,390,n02526121,eel,animals,nature,rock
base,inpainted,401,42,116,0,0.2231224030256271,"[116, 115, 329, 125, 291]","[0.22312240302562714, 0.15157374739646912, 0.08380746096372604, 0.06916157156229019, 0.05615058168768883]",ILSVRC2012_val_00021582,42,n01687978,agama,animals,nature,rock
base,inpainted,402,251,350,0,0.1490281820297241,"[350, 353, 363, 85, 352]","[0.14902818202972412, 0.09522326290607452, 0.09455325454473495, 0.06741344183683395, 0.051213979721069336]",ILSVRC2012_val_00024756,251,n02110341,dalmatian,animals,nature,rock
base,inpainted,403,13,997,0,0.5916499495506287,"[997, 81, 992, 947, 363]","[0.5916499495506287, 0.05517616495490074, 0.05446956679224968, 0.04735124856233597, 0.019116131588816643]",ILSVRC2012_val_00024884,13,n01534433,junco,animals,nature,rock
base,inpainted,404,139,81,0,0.5033003091812134,"[81, 44, 289, 336, 20]","[0.5033003091812134, 0.1620795875787735, 0.055913884192705154, 0.035911958664655685, 0.021495627239346504]",ILSVRC2012_val_00026462,139,n02025239,ruddy_turnstone,animals,nature,rock
base,inpainted,405,336,141,0,0.2345885038375854,"[141, 49, 825, 349, 336]","[0.23458850383758545, 0.0728181004524231, 0.04894009232521057, 0.0403074249625206, 0.038082025945186615]",ILSVRC2012_val_00026537,336,n02361337,marmot,animals,nature,rock
base,inpainted,406,277,136,0,0.1002725288271904,"[136, 143, 20, 269, 58]","[0.1002725288271904, 0.05296381935477257, 0.04163553938269615, 0.03441684693098068, 0.033925656229257584]",ILSVRC2012_val_00031470,277,n02119022,red_fox,animals,nature,rock
base,inpainted,407,375,96,0,0.1028340086340904,"[96, 912, 135, 825, 269]","[0.10283400863409042, 0.08757883310317993, 0.08666125684976578, 0.046940337866544724, 0.039034124463796616]",ILSVRC2012_val_00032396,375,n02488702,colobus,animals,nature,rock
base,inpainted,408,26,81,0,0.2901959419250488,"[81, 24, 10, 20, 326]","[0.29019594192504883, 0.08402245491743088, 0.058791592717170715, 0.05621527507901192, 0.04833265393972397]",ILSVRC2012_val_00033437,26,n01630670,common_newt,animals,nature,rock
base,inpainted,409,295,888,0,0.1458567976951599,"[888, 458, 825, 806, 105]","[0.1458567976951599, 0.09850350022315979, 0.04289523512125015, 0.03883745148777962, 0.034525834023952484]",ILSVRC2012_val_00033969,295,n02133161,American_black_bear,animals,nature,rock
base,inpainted,410,674,649,0,0.1808504909276962,"[649, 442, 792, 539, 730]","[0.18085049092769623, 0.08742831647396088, 0.06810235977172852, 0.03686260059475899, 0.02671860158443451]",ILSVRC2012_val_00034073,674,n03794056,mousetrap,household,nature,rock
base,inpainted,411,57,42,0,0.5906505584716797,"[42, 825, 350, 299, 858]","[0.5906505584716797, 0.0960366278886795, 0.04149165749549866, 0.027608027681708336, 0.019636351615190506]",ILSVRC2012_val_00034587,57,n01735189,garter_snake,animals,nature,rock
base,inpainted,412,59,996,0,0.1312297582626342,"[996, 56, 71, 825, 57]","[0.13122975826263428, 0.09072507917881012, 0.07228124141693115, 0.06676919758319855, 0.04781007766723633]",ILSVRC2012_val_00034919,59,n01739381,vine_snake,animals,nature,rock
base,inpainted,413,357,336,0,0.476549744606018,"[336, 825, 972, 349, 649]","[0.47654974460601807, 0.07784797251224518, 0.060109853744506836, 0.041933801025152206, 0.03666174039244652]",ILSVRC2012_val_00037447,357,n02442845,mink,animals,nature,rock
base,inpainted,414,336,291,0,0.3538109362125397,"[291, 336, 294, 298, 286]","[0.3538109362125397, 0.16559584438800812, 0.10563280433416367, 0.0741947740316391, 0.04396536201238632]",ILSVRC2012_val_00038413,336,n02361337,marmot,animals,nature,rock
base,inpainted,415,86,36,0,0.1830758154392242,"[36, 125, 39, 20, 69]","[0.18307581543922424, 0.1158907487988472, 0.0940006747841835, 0.049821462482213974, 0.047847308218479156]",ILSVRC2012_val_00040524,86,n01807496,partridge,animals,nature,rock
base,inpainted,416,62,970,0,0.6086481809616089,"[970, 979, 980, 525, 976]","[0.6086481809616089, 0.07620596140623093, 0.05752936005592346, 0.045322924852371216, 0.03532383218407631]",ILSVRC2012_val_00043836,62,n01744401,rock_python,animals,nature,rock
base,inpainted,417,677,305,0,0.713670551776886,"[305, 45, 67, 327, 53]","[0.713670551776886, 0.04555965214967728, 0.03571147471666336, 0.03326105326414108, 0.01507764682173729]",ILSVRC2012_val_00043967,677,n03804744,nail,tools_and_hardware,nature,rock
base,inpainted,418,387,48,0,0.1579690873622894,"[48, 47, 39, 62, 525]","[0.15796908736228943, 0.11758381873369217, 0.04359310120344162, 0.037442397326231, 0.03196370601654053]",ILSVRC2012_val_00044625,387,n02509815,lesser_panda,animals,nature,rock
base,inpainted,419,85,958,0,0.5486086010932922,"[958, 128, 22, 351, 912]","[0.5486086010932922, 0.03543449565768242, 0.02946258708834648, 0.021949177607893944, 0.019511746242642403]",ILSVRC2012_val_00045234,85,n01806567,quail,animals,nature,rock
base,inpainted,420,544,401,0,0.1829536855220794,"[401, 302, 766, 634, 69]","[0.18295368552207947, 0.16310721635818481, 0.0796770378947258, 0.047603409737348557, 0.04103699326515198]",ILSVRC2012_val_00045855,544,n03259280,Dutch_oven,household,nature,rock
base,inpainted,421,77,45,0,0.1845648884773254,"[45, 599, 410, 305, 953]","[0.18456488847732544, 0.1259162276983261, 0.11136584728956223, 0.026814160868525505, 0.01960425078868866]",ILSVRC2012_val_00046017,77,n01775062,wolf_spider,animals,nature,rock
